date,usage_kwh,day_of_week,weekend,holiday,vacation,exam_period,temp_c,humidity_pct,wind_dir_deg,wind_speed_ms,pressure_local_hpa,pressure_sea_hpa,solar_rad_mj_m2,sunshine_sec,precip_mm,strong_wind_warning,strong_wind_advisory,dry_advisory,heavy_snow_warning,heavy_snow_advisory,tropical_night,typhoon_warning,typhoon_advisory,heat_wave_warning,heat_wave_advisory,cold_wave_warning,cold_wave_advisory,heavy_rain_warning,heavy_rain_advisory,yellow_dust_warning,obs_minutes
2021-10-03,197567.28,Sunday,1,1,0,0,21.80159722222222,75.92513888888888,152.69089822215852,1.4311111111111112,1014.1372916666667,1018.7662499999999,16.57,31140.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2021-10-04,206123.04,Monday,0,1,0,1,22.88388888888889,77.90902777777778,190.9541967624999,2.3945138888888886,1015.2486805555557,1019.8802083333334,5.17,1020.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2021-10-05,239177.52,Tuesday,0,0,0,1,24.453263888888888,76.30743055555556,222.31620440065979,2.6841666666666666,1016.1604861111111,1020.7488194444445,14.17,27420.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2021-10-06,230001.84,Wednesday,0,0,0,1,21.23697478991597,86.43984593837536,98.71497507755068,2.205676243868255,1015.0684173669467,1019.713655462185,5.09,11520.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428
2021-10-07,227271.6,Thursday,0,0,0,1,20.405,85.7701388888889,270.80613714515164,1.4124305555555556,1012.4031944444445,1017.043125,5.35,1680.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2021-10-08,218700.0,Friday,0,0,0,1,19.801805555555553,89.59895833333333,24.27037584713359,0.7688194444444444,1016.1535416666667,1020.844513888889,4.08,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2021-10-09,194230.8,Saturday,1,1,0,1,22.69388888888889,77.53409722222223,89.55555813885219,1.7523611111111113,1017.3960416666667,1022.0380555555556,12.43,17580.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2021-10-10,189574.56,Sunday,1,1,0,1,21.301458333333333,86.10777777777777,234.22984340203428,2.0952777777777776,1013.7445833333333,1018.3684722222223,4.55,2220.0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2021-10-11,182926.08,Monday,0,1,0,1,16.560347222222223,69.94048611111111,357.314227401419,1.6982638888888888,1016.8252777777777,1021.5652083333333,11.01,14460.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2021-10-12,201049.2,Tuesday,0,0,0,1,17.91625,66.70861111111111,103.90578384825002,2.5184027777777778,1020.2044444444443,1024.911875,3.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2021-10-13,211538.88,Wednesday,0,0,0,1,19.31389854065323,68.15621959694232,102.85482488179315,1.741626129256428,1019.5350243224461,1024.2372480889505,15.76,34620.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
